user_id,book_id,review_id,rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments
8842281e1d1347389f2ab93d60773d4d,22318578,5fe9882bfe4b0520a322820c4c55747d,5,5 stars for giving me a better framework for how to organize my stuff and what stuff to keep than I'd ever had before. For instance it was so freeing to realize I don't have to keep gifts.,Sun Jun 07 12:50:13 -0700 2015,Wed Mar 22 11:36:58 -0700 2017,Sun Aug 09 00:00:00 -0700 2015,Sun Jun 07 00:00:00 -0700 2015,24,3
8842281e1d1347389f2ab93d60773d4d,24189224,dbc01e2438df7a87ee3dc16ee23a53e5,0,Numerous people in publishing have told me this will be the book of the year.,Fri May 29 17:48:57 -0700 2015,Fri May 29 17:49:40 -0700 2015,,,11,5
8842281e1d1347389f2ab93d60773d4d,22551730,754710070f38e1c59a45f6a85473b836,4,"Another hard to put down nonfiction book from Erik Larson. I really enjoyed this book - mostly to learn more about submarine warfare in WWI, but also to learn about the history of the time. How America entered the war, the importance of shipping to England, the ruthlessness and autonomy of German u-boat commanders. Larson also did a great job of layering in interesting historical info (though he overdid it too a little bit). 
 One of the dramas of the story of the Lusitania that Larson focuses on is if the British wanted the Lusitania to be sunk, to help draw America into the war. His conclusion seems to be that was the case, though there isn't conclusive evidence. Before the Lusitania sank, very few Americans had died in the war, and there were hundreds of Americans on the boat when it sank, which definitely helped change America's attitude. And even then, it took 2 years after it sank for America's troops to arrive. 
 ""the most likely explanation is that there was indeed a plot, however imperfect, to endanger the Lusitania in order to involve the United States in the war."" 
 Some of my favorite details from the book were simply about what it took to navigate a u-boat in WW1. For instance: 
 ""In this day before sonar, a submarine traveled utterly blind, trusting entirely in the accuracy of sea charts. One great fear of all U-boat men was that a half-sunk derelict or an uncharted rock might lie in their path."" 
 Which is crazy! Plus, the torpedoes weigh 3 thousand pounds each, so a boat could only carry ~7, and their failure rate was something like 60%. Also, they had limited fuel and operated only on batteries when submerged so they could only stay underwater for limited amounts of time. Given all this, trying to operate a u-boat to sink other boats is a pretty dangerous sounding game of chess. But they certainly had an effect on the war - at one point Britain estimated it would have to surrender in 3 months if it didn't get more supplies. 
 There were a lot of interesting details from the era that Larson wove in that was interesting as well. Stuff like the fact that Ouija boards were commonplace in American households, straw hat day. 
 My main critique is that it had a few too many irrelevant details - about various passengers or what happened the day the boat left dock - and stuff like that - felt a bit padded in that respect. But overall, a great read.",Thu May 07 13:59:32 -0700 2015,Wed Dec 14 12:30:43 -0800 2016,Sat Jul 11 00:00:00 -0700 2015,Wed Jun 24 00:00:00 -0700 2015,20,6
8842281e1d1347389f2ab93d60773d4d,22816087,d11954e6e9e9ddf52aed41d83ce43fa6,5,"I love Stephenson - and this was another hit - absolutely loved it. The great thing about a good Stephenson book is it makes you think about the future in new ways, and this book was no exception. 
 It was really two books, and I certainly didn't see the second one coming. It starts out in modern times and then someone blows up the moon. We don't have time to find out who, as within a few years the fragments of the moon cause the worst asteriod shower earth has ever seen and wipe out all life in earth. We have time to send 1,500 people up into space - and this is their story. 
 The use of robots throughout the books was fascinating to me. Stephenson has clearly looked 10-20 years into our future and correctly predicted how it will go. From robot workers in space, nano-bots, nano-robot weapons, and more - we get a vivid portrayal of how robots might be a part of our future lives. 
 I thought the focus on use of whip technology in space was interesting. And of course, the whole notion of Cradle was just cool - though not sure about it's feasibility.",Wed Apr 29 10:56:44 -0700 2015,Wed Dec 14 12:30:43 -0800 2016,Wed Nov 04 00:00:00 -0800 2015,Sun Sep 27 00:00:00 -0700 2015,40,6
8842281e1d1347389f2ab93d60773d4d,9151181,179fb81e156512bcb3baa3d930bc10bf,3,"An interesting book that describes Howards return to CEO and the challenges of getting Starbucks back on track after massive scaling and the economic downturn of 2008 left it in a vulnerable position. 
 Howard comes across as someone that loves Starbucks - the company he created. His passion for innovation and coffee and making it work are infectious, and learning a little about his leadership style was very interesting. I particularly enjoyed his descriptions of how Starbucks went astray as it had scaled to over 20 thousand stores, and how he tackled bringing it back. ""The Transformation Agenda"" - because sometimes if you give change a name people will believe it's coming. 
 I enjoyed reading about the campaign to close all Starbucks stores to let employees watch a training video. A big statement, one that was very public, and acknowledged they knew they had issues they need to improve. Bold move, and a respected one. 
 My only criticism of the book is that it comes across as a lot of corporate speak. I'm not saying it's inauthentic, just that the kind of language that he needs to motivate his employees is likely different what what he needed to put in this book. But he's clearly an inspirational leader. 
 Howard spent a lot of time focused creating a quality experience for his customers. He realized that every piece of the Starbucks experience was crucial to building a top tier brand that stood for quality and a place that people would want to spend time at. From the smell of coffee in the store (and the related battle to have or not have cheese sandwiches), to choices people have, to the interactions with the baristas. The baristas were crucial, because with over 20 thousand stores, he had to create programs to train them and make sure they had the right values and approach. 
 I still love my Blue Bottle, but I have more respect when I walk into a Starbucks store now.",Sun Mar 08 21:42:32 -0700 2015,Wed Mar 22 11:36:55 -0700 2017,Thu May 28 00:00:00 -0700 2015,Mon Mar 23 00:00:00 -0700 2015,8,1
8842281e1d1347389f2ab93d60773d4d,17290220,22d424a2b0057b18fb6ecf017af7be92,5,One of my favorite books to read to my 5 year old. Rosie learns to have grit and become an engineer! #fathersdream,Sat Nov 08 08:54:03 -0800 2014,Wed Jan 25 13:56:12 -0800 2017,Tue Jan 24 00:00:00 -0800 2017,,4,0
8842281e1d1347389f2ab93d60773d4d,6954929,50ed4431c451d5677d98dd25ca8ec106,5,One of the best and most imaginative childrens books I've ever read. Isadora loves it.,Thu Oct 23 13:46:20 -0700 2014,Thu Oct 23 13:47:00 -0700 2014,,,6,1
8842281e1d1347389f2ab93d60773d4d,18176747,64d7bf6a10f610d8dc6ff377ad04e84d,5,"I haven't read many (any?) books that are written by CEO's for CEO's. If you are a CEO, aspire to be a CEO, or really, manage anyone - you need to read this book. 
 This quote is perhaps my favorite one from the book. At the top, nobody is there to tell you what to do. It's easy to look at some leaders and wonder how they knew what to do to become so successful. Are they just really smart? The truth is that they likely did what everyone else in that situation has to do - get scrappy and just figure it out - and don't give up. 
 ""Great CEOs face the pain. They deal with the sleepless nights, the cold sweats, and what my friend the great Alfred Chuang (legendary cofounder and CEO of BEA Systems) calls ""the torture."" Whenever I meet a successful CEO, I ask them how they did it. Mediocre CEOs point to their brilliant strategic moves or their intuitive business sense or a variety of other self-congratulatory explanations. The great CEOs tend to be remarkably consistent in their answers. They all say, ""I didn't quit."" 
 My second favorite quote from the book speaks to one of the greatest challenges all entrepreneurs face: work/life balance. I like to say ""work hard, play hard"". But sometimes it's easy to forget the play part. Or to buy flowers once in a while. But the cost of those on your health or relationships can cost much more. 
 ""As a company grows, communication becomes its biggest challenge. If the employees fundamentally trust the CEO, then communication will be vastly more efficient than if they don't."" 
 Ben had a lot of great advice on how to hire well, especially executives. Looking to avoid reactionary big company execs when you need someone who will come in and get stuff done proactively. Looking for people who can think on their feet and not make everything a nail for the hammer of their prior experience by asking ""How will your new job differ from your current one?"" Looking for people who are mission driven and use the ""team"" prism instead of the ""me"" prism. He also had advice about onboarding, and training. 
 Hiring for strength instead of lack of weakness. I've definitely seen instances of this - where a candidate is great in some areas that we really need but isn't great at everything. Knowing what you value most is critical here - and I fully admit - not easy to do. 
 ""I'd learned the hard way that when hiring executives, one should follow Colin Powell's instructions and hire for strength rather than lack of weakness."" 
 On hiring internally vs externally. Internal candidates across often do better, which is a great thing to think about when building a team. 
 ""when it comes to CEO succession, internal candidates dramatically outperform external candidates . The core reason is knowledge. Knowledge of technology, prior decisions, culture, personnel, and more tends to be far more difficult to acquire than the skills required to manage a larger organization."" 
 One of my favorite sections was ""Managing strictly by numbers is like painting by numbers"". No matter how well you instrument your metrics and goals, you can ever perfectly encapsulate everything you need your company to be doing. Innovation is often like this - with many big innovations the team will often struggle to find how it drives value as it doesn't seem to hit the core metric. But they can all agree it will improve things. I think a big part of the CEO's job is to have a strong product vision, and to not compromise on it. 
 ""I often see teams that maniacally focus on their metrics around customer acquisition and retention. This usually works well for customer acquisition, but not so well for retention. Why? For many products, metrics often describe the customer acquisition goal in enough detail to provide sufficient management guidance. In contrast, the metrics for customer retention do not provide enough color to be a complete management tool. As a result, many young companies overemphasize retention metrics and do not spend enough time going deep enough on the actual user experience. This generally results in a frantic numbers chase that does not end in a great product."" 
 Ben talked about the difference between CEO's who can set direction for a company (often founding CEO's) and those can can operationally run it as it grows. How great CEOs need to be good at both, and founding CEOs who don't scale are those who don't learn the operational side. And conversely, operational CEOs who don't get good at making decisions about direction will fail. 
 Ben talked about how ""Some employees make products, some make sales; the CEO makes decisions."" The strength of those decisions is built upon having data. Data about what customers think. Data about what employees think. Data about the metrics. A CEO has to be a constant data accumulating machine. Another nuance was that a CEO can make a decision at any point in time with the data they have now, identify what data would change their mind, and seek it out. 
 ""Great CEOs build exceptional strategies for gathering the required information continuously. They embed their quest for intelligence into all of their daily actions from staff meetings to customer meetings to one-on-ones. Winning strategies are built on comprehensive knowledge gathered in every interaction the CEO has with an employee, a customer, a partner, or an investor."" 
 Ben's stories about Loudcloud and Opsware and the Hard Things he dealt with were impressive. I do think they spread too much throughout the book and would have been better concentrated in one part of the book and supplemented by more examples from other companies. But that doesn't detract from one can learn from them. It was strange that he opens each chapter with rap lyrics - that often seem very disconnected to the chapter. I guess he likes rap - but still... 
 Pretty cool Ben had Michael Ovitz as an advisor. And that he modeled A16Z after CAA - where instead of independent agents/VCs, have a shared network - and invest in strategic networks that will help the companies. 
 Michael Ovitz on dealmaking: ""Gentlemen, I've done many deals in my lifetime and through that process, I've developed a methodology, a way of doing things, a philosophy if you will. Within that philosophy, I have certain beliefs. I believe in artificial deadlines. I believe in playing one against the other. I believe in doing everything and anything short of illegal or immoral to get the damned deal done."" 
 One interesting tendency Ben points out is that ""When a company starts to lose its major battles, the truth often becomes the first casualty."". You have to be vigilant in looking for the truth, and have backbone spot it. The reason for this, is that ""humans, particularly those who build things, only listen to leading indicators of good news."" Which is so true! We can always find reasons to excuse away bad news, and reasons to believe good news means more than it should. 
 Ben closes with a quote I really believe in - life is about the journey, not the destination. So you have to embrace the journey. Be so mission driven that the struggles you inevitably face are worth it. ""Life is struggle."" I believe that within that quote lies the most important lesson in entrepreneurship: Embrace the struggle.""",Tue Oct 07 19:00:16 -0700 2014,Wed Dec 21 10:43:14 -0800 2016,Mon Mar 02 00:00:00 -0800 2015,Sat Jan 24 00:00:00 -0800 2015,37,1
8842281e1d1347389f2ab93d60773d4d,5577844,52c8ac49496c153e4a97161e36b2db55,5,"A beautiful story. Neil Gaiman is truly a unique storyteller. I did a combo of reading and listening to this story, and Neil is great at reading as well. I got interested in this book after seeing the movie, which I really enjoyed. The book is similar - maybe a bit more poetic - but I think the plot in the movie is a bit improved (not much, but a bit). 
 I imagine this book came about because Neil read the below poem that he includes in the beginning, and then he invented a plot around it. The result is the book reads like a epic poem - it's creative, magical, and really, just right. 
 Go and catch a falling star, 
 Get with child a mandrake root, 
 Tell me where all past years are, 
 Or who cleft the devil's foot, 
 Teach me to hear mermaids singing, 
 Or to keep off envy's stinging, 
 And find 
 What wind 
 Serves to advance an honest mind. 
 If thou be'st born to strange sights, 
 Things invisible to see, 
 Ride ten thousand days and nights, 
 Till age snow white hairs on thee, 
 Thou, when thou return'st, wilt tell me, 
 All strange wonders that befell thee, 
 And swear, 
 No where 
 Lives a woman true, and fair. 
 If thou find'st one, let me know, 
 Such a pilgrimage were sweet; 
 Yet do not, I would not go, 
 Though at next door we might meet; 
 Though she were true, when you met her, 
 And last, till you write your letter, 
 Yet she 
 Will be 
 False, ere I come, to two, or three. 
 And here is my new favorite quote: ""Have been unavoidably detained by the world. Expect us when you see us.""",Wed Sep 24 09:29:29 -0700 2014,Wed Oct 01 00:31:56 -0700 2014,Tue Sep 30 00:00:00 -0700 2014,Sun Sep 21 00:00:00 -0700 2014,5,1
8842281e1d1347389f2ab93d60773d4d,21792828,9bdae13d09e241db98354b9e298dd4a5,5,"I couldn't put this book down. It was well written - even elegant in a way, as well as though provoking. I love post apocalyptic books as they are great canvas's for humanity, and what matters. In Station Eleven an Ebola-esque virus (the Georgia Flu) knocks out over 99% of the worlds population. This story is told half right before the collapse, and half afterwards, and has several threads that tie together nicely. 
 Reading how civilization and infrastructure all die after the collapse is fascinating. One by one, cable tv, the internet, water, and power all eventually stop working. Nobody is alive to maintain them - or who even knows how. Other infrastructure like gasoline to power cars and airplanes, groceries, guns, and even clothing all become rarer and rarer commodities. Really makes you realize how much we are standing on the shoulder of hundreds of years of progress and knowledge, and how far into the middle ages we could easily fall. We really know nothing individually - our civilization is based upon the collective knowledge of billions. 
 If there is a motto of the book, it's probably this quote: ""Because survival is insufficient"". Humanity craves for more than survival - we crave for something more out of life. The story follows a caravan of actors and musicians who travel from town to town to play Shakespeare, and bring some art and a shared experience. Interesting that of all the artists from the past 400 years, Shakespeare is the one that survives and still resonates. 
 ""All three caravans of the Traveling Symphony are labeled as such, THE TRAVELING SYMPHONY lettered in white on both sides, but the lead caravan carries an additional line of text: Because survival is insufficient."" 
 ""Survival might be insufficient, she'd told Dieter in late-night arguments, but on the other hand, so was Shakespeare."" 
 The storyline pre-collapse that follows Arthur and his three wives is interesting. I won't say much about it, other than Arthur, his wives, and the paparazzi-turned-jounalist-turned-paramedic-turned-doctor Jeevan, seem to all be searching for meaning in their lives. And ironically Jeevan seems to find the most, becoming a doctor after the collapse. Also, I'm glad I'm not a Hollywood celebrity. The conversation between Arthur and Jeevan where Arthur just wants to talk about anything but himself stuck with me - sometimes we are all sick of talking about ourselves. 
 Regardless of what you think about this book, one thing is for sure - after you put it down and walk around the world, you are full of a newfound appreciation and gratitude for everything. Hopefully that appreciation and gratitude will stick around a little - though I know it will fade as months and years go by. 
 ps. This is cool:",Mon Sep 22 13:37:09 -0700 2014,Wed Mar 22 11:47:36 -0700 2017,Thu Nov 20 00:00:00 -0800 2014,Mon Nov 17 00:00:00 -0800 2014,45,4
8842281e1d1347389f2ab93d60773d4d,19816540,c4b189ec81de0820373c7d729e687f81,5,"Recommend this highly for anyone who works in a technology or creative field. Pixars track records is unparalleled - 14 movies and all of them have been massive hits. I had two important takeaways from this book: how to build a great, lasting culture, and how to build a creative company. 
 Catmull's philosophy both around creating movies and managing his company, is to be relentless about remembering that he doesn't know what he doesn't know. In creating a movie, you don't know what it will be when you start. In creating a company, you similarly don't know what it will be, especially at first. But equally importantly when you are scaling it, you don't know the dynamics of what is happening throughout the company - you will have a filtered view based on the (always) incomplete picture you can see. So you have to relentlessly have the mindset to remember that there are dynamics at play that you don't know, and look for them. 
 ""From that day on, I resolved to bring as many hidden problems as possible to light, a process that would require what might seem like an uncommon commitment to self-assessment."" 
 ""I believe the best managers acknowledge and make room for what they do not know--not just because humility is a virtue but because until one adopts that mindset, the most striking breakthroughs cannot occur."" 
 So how did Pixar build 14 hits in a row? They created a highly leveraged feedback loop. They created a culture of open feedback, and encourage anyone in the room - regardless of rank - to have an equal voice. They have lots of ways to get feedback on the film and iterate on it: from daily standup every morning to review scenes, up to braintrust meetings with all the best directors and creative minds to review the story. They spend a lot of time - years - iterating on and nailing the story before putting it into production - and even then they keep iterating. Nothing trumps good story. 
 ""Braintrust meetings require giving candid notes, but they do a great deal more than that. The most productive creative sessions allow for the exploration of myriad trains of thought."" 
 ""The first step is to teach them that everyone at Pixar shows incomplete work, and everyone is free to make suggestions. When they realize this, the embarrassment goes away--and when the embarrassment goes away, people become more creative."" 
 ""in Japanese Zen, that idea of not being constrained by what we already know is called ""beginner's mind."" And people practice for years to recapture and keep ahold of it."" 
 I loved the concept of ""the beast"" - which is the trap of needing to continue to succeed a higher and higher levels. ""It is one of life's cruel ironies that when it comes to feeding the Beast, success only creates more pressure to hurry up and succeed again."" An important point to this was that feeding the beast means bigger and better, and taking less risks. To create something new, you have to have the right leadership to shelter the seed and let it grow. 
 The stories about Steve Jobs were great. Made you respect him even more. For taking a huge financial risk to spin Pixar out of Lucasfilms and then personally float it for a long time, taking even more risk. I loved hearing about how much foresight he had with regards to Disney and negotiating that deal. I also loved the story about the wide screen - basically how Steve responds to passion, and pushes people until he finds where it is. This quote explains it well: 
 His method for taking the measure of a room was saying something definitive and outrageous--""These charts are bullshit!"" or ""This deal is crap!""--and watching people react. If you were brave enough to come back at him, he often respected it--poking at you, then registering your response, was his way of deducing what you thought and whether you had the guts to champion it.""",Fri Aug 29 14:21:57 -0700 2014,Tue Nov 18 01:38:37 -0800 2014,Fri Nov 07 00:00:00 -0800 2014,Thu Sep 18 00:00:00 -0700 2014,26,3
8842281e1d1347389f2ab93d60773d4d,17855756,9db60af739f79f40c0016b924a5326b4,4,"What a fun series. I loved Wool, and Dust and Shift both gave us the backstory to explain the world and how it ended up. I think the first book was by far the best, but this gave us a nice conclusion. 
 It was the conclusion we wanted to see - the people finally get outside! My problem with this book is there were lots of holes. A lot of the other reviews have pointed this out too, and I'm not sure if the fact I know it was self-published is biasing me to say it could have used more editing, but feels that way a little. But the writing was great. 
 There were lots of things that weren't cleared up or never really fully made sense. The major one is why Thurman really felt the need to destroy the whole world - feels like there could have been a lot more to that. It also wasn't clear how he really accomplished that - was it all nuclear or was it nano? If nuclear, wouldn't the world really be a wasteland? 
 Whatever happened to silo 40 and other silo's that went dark? I was kind of expecting that they had already broken outside and would have been waiting there. Or perhaps they already went to the sea and Hugh will tell us their story later. 
 What happens to the other silos after silo one is destroyed? Didn't it power their server rooms and probably provide other stuff including guidance to the silo heads? Will they make the 200 years on their own? 
 The mystery of silo 17 and why the dead bodies at the top didn't rot was never really explained. I'm guessing they were kept whole by healing nano's, but it felt like there was more to that story. 
 I didn't understand why Anna didn't come back to life. If Thurman could do so after being killed by Donald, why not her? All the love stories (Juliet and Kyle, Donald and Anna, etc ended up sadly - I wanted one happy one. 
 If anything, I think this book is about hope and resiliency. Jules and Donald and even Solo weren't perfect, and suffered through a lot, but the only thing that kept them going was hope of a better life, and determination to keep themselves alive. That determination defined them and was what we admired about them. The hope was what gave them their drive. Hope is a powerful and necessary part of human psychology.",Sat Jul 26 10:54:20 -0700 2014,Sat Jul 26 13:10:06 -0700 2014,Sat Jul 26 13:10:06 -0700 2014,,3,1
8842281e1d1347389f2ab93d60773d4d,16158596,6ff8bbc4856aa403bbd8990407c9c77a,0,Recommended by David Risher,Mon Jul 07 10:56:15 -0700 2014,Mon Jul 07 10:56:39 -0700 2014,,,0,0
8842281e1d1347389f2ab93d60773d4d,12961964,04659501bdec2cf924d5cb0348ca1d8f,4,"A classic dystopian novel published in 1985, but still very relevant - and even trending in 2017 due to the political climate. I liked how it unfolded - we learn about the state of the world and what has happened to it very piecemeal throughout the book, and I think if Atwood had just described it all up front it wouldn't have been nearly as compelling. 
 This book seems to be a kind of warning. It describes a future state that is chilling and depressing, and yet (to the point) chillingly possible. It describes a society that has - for reasons we never quite learn (but might have to do with radiation or sterilization?) remade itself from one where everyone has basic freedom and choice, to one that is the opposite of that. Pleasure, poverty, and other evils are eliminated in this system. And most chillingly, women have almost no rights. The books main character is a ""hand maiden"" who's only role is to bear children from the person who seems to have purchased/acquired her for that purpose. She doesn't even have a proper name anymore - she is called ""Offred"" because she is the property ""of Fred"". 
 ""We were a society dying, said Aunt Lydia, of too much choice."" 
 A lot of the book explores themes like the above - what it would be like to take away basic freedoms, choices, and also ability to have relationships with others. Chilling and depressing, because so much of what we value in modern society is our freedom. And yet, we do know that too much choice does paralyze, and many people want leaders and situations that simplify the decisions they have to make. This might sound like a balance, but its not, because our ability to make choice, especially bad choices, is actually crucial to our development. 
 ""Better never means better for everyone, he says. It always means worse, for some."" 
 This was an insightful sentence, because it implied the commander thought they were making society better, not worse, overall. And yet clearly for everyone in the book - including the commander - it doesn't sound better. Did they just miss the mark? Was it a big experiment gone wrong? Regardless, in todays world this sentence is perhaps most applicable: 
 ""We lived, as usual, by ignoring. Ignoring isn't the same as ignorance, you have to work at it. Nothing changes instantaneously: in a gradually heating bathtub you'd be boiled to death before you knew it.""",Thu May 22 10:25:45 -0700 2014,Sun Apr 23 13:55:20 -0700 2017,Sat Apr 15 17:11:13 -0700 2017,Tue Mar 21 01:42:39 -0700 2017,60,2
8842281e1d1347389f2ab93d60773d4d,8125726,39bdabfebf42c6dce73d0299a23b3964,5,"Great explanation of the theory of constraints and operations management. It's a business classic- first published in 1984 - but still relevant as it gets at the fundamentals. I almost removed a star for trying to create a fictional story to tell the book in that was badly told/edited. Did we really need the side story about the protagonists marital issues? 
 One of the biggest takeaways from this book is that it's incredibly important to set the right goals to manage a complex operation. This sounds obvious and intuitive, however it's actually much harder than most people think, and easy to get wrong. It gets down to the question of: is everyone working on the ""right things"". The things that will lead to the business making the most money. It's too easy to find a things that are easily measurable and saying ""this thing is correlated with our success, so let's focus on it"". It sounds like ""cost accounting"" fit into that bucket. 
 ""What you're saying is that making an employee work and profiting from that work are two different things."" 
 So how do you set the right goals? Focus on making money! 
 ""So this is the goal: To make money by increasing net profit, while simultaneously increasing return on investment, and simultaneously increasing cash flow."" 
 One of the drivers of making money in any business that creates a product is throughput, or how fast a product can be made. The others are costs/operating expenses, and inventory. One of the key concepts of the book is that focusing on throughput rather than costs will yield much better results. 
 ""The entire bottleneck concept is not geared to decrease operating expense, it's focused on increasing throughput."" 
 The bottleneck theory, or the theory of constraints, was very useful to think about. My company produces software and not physical products, but each feature we develop definitely has steps it has to go through: creating the concept, research, spec, design, implementation (backend and client), testing, QA, measure results, analyze them, iterate, etc. Focusing on where the bottlenecks are with that process can help us move faster. And every startup needs to be moving fast - and not just at building - we need to be doing build, measure, learn as fast as we can. 
 A consequence of the bottleneck theory that is useful to keep in mind is that in any system only the bottlenecks should be 100% utilized. Every manager will have a natural tendency to want to utilize all their resources to 100% because that just seems... wasteful if you don't. People should be working full time right? But a system can only run at the speed of the slowest bottleneck, so non-bottlenecks will by definition have spare cycles, and it's important to keep them open for the important work and not fill it up with unimportant stuff that will bog them down when you actually need them on the important stuff. 
 I've seen this happen many times in software. An engineer finishes a project, and the big important project coming from the design team isn't done yet, so he picks up something small in the meantime. The next day that big important project is ready to go, but the engineer only needs ""one more day"" to finish this thing he started. And then that day becomes two and then three (because we didn't count QA). And then we've lost 3 days on our most important project for another project that doesn't matter at all. Add that up across a large number of developers, and you've lost a lot of time. 
 The theory of constraints is not limited to manufacturing, as the author shows. In the end, he is advocating it as a method or process of learning. 
 STEP 1. Identify the system's bottlenecks. 
 STEP 2. Decide how to exploit the bottlenecks. 
 STEP 3. Subordinate everything else to the above decision. 
 STEP 4. Elevate the system's bottlenecks. 
 STEP 5. If, in a previous step, a bottleneck has been broken go back to step 1.",Mon May 05 11:27:56 -0700 2014,Fri May 23 01:42:12 -0700 2014,Sun May 18 00:00:00 -0700 2014,Mon May 05 00:00:00 -0700 2014,23,3
8842281e1d1347389f2ab93d60773d4d,17315048,885c772fb033b041f42d57cef5be0a43,5,"Mark Watney is a steely-eyed missile man. A man's man. A badass mechanical engineer botanist astronaut who is stranded on Mars during a Nasa mission gone wrong, and left to fend for himself. I listened to this on audio on a roadtrip, and it flew by - what a fun story. Not surprised at all it's being made into a movie directed by Ridley Scott starring Matt Damon. Also pretty amazing is that it was self-published. 
 There were two great things about this book: the humor and the science. The science appealed to the mechanical engineer in me - Watney is a bit like McGyver except he knows a lot more about chemistry and botany. I didn't double-check all the science, but loved the descriptions of all the math: calorie calculations, creating water, etc. Just fun stuff. 
 But the humor was top notch. Weir does a great job portraying a stranded man trying to remain upbeat by talking to himself in log entries. And the excellent audio narrator only made it better. 
 ""I started the day with some nothin' tea. Nothin' tea is easy to make. First, get some hot water, then add nothin'."" 
 ""Yes, of course duct tape works in a near-vacuum. Duct tape works anywhere. Duct tape is magic and should be worshiped."" 
 ""Live Another Sol would be an awesome name for a James Bond movie."" 
 In the end, a well told story of survival against the odds. And one of belief - I liked the CNN Mark Watney watch - you could totally imagine how into this story the media would get. We humans love a good surviving against the odds story.",Sat Apr 05 09:30:53 -0700 2014,Wed Mar 22 11:33:10 -0700 2017,Mon Aug 25 00:00:00 -0700 2014,Sat Aug 16 00:00:00 -0700 2014,25,5
8842281e1d1347389f2ab93d60773d4d,17860739,022bb6daffa49adc27f6b20b6ebeb37d,4,"An amazing and unique creation: JJ Abrams and Doug Dorst created what reads like a classic work of fiction - something you can easily imagine having read in English class - and then wrote a intriguing side story in the margins. A grad student (Eric) has left his annotated copy of SOT (Ship of Theseus) in the library, and an undergrad (Jen) finds it and replies to his annotations. This leads to them making exciting discoveries about the book, and also falling in love. 
 The first thing is this book is just beautifully printed. It looks and feels like a classic book, to the point where people would ask me why I'm reading such an old book. The marginalia feels real, and I can only imagine how hard that was to print. This is one that will be cool to keep on the shelves. Only complaint is the inserts are a cool idea, but they fall out all the time, and at this point I have no idea which pages they were supposed to be on. 
 The most interesting thing about this book to me is that it's a blueprint for how people discuss books. Sometimes they discuss the content of the book. Other times they use the content as a jumping off point to have a personal discussion. The nature of this book shows both, almost split 50/50. A key difference with this book - and the genius of it - is that most of us have to rely on memory to start a conversation with someone about a particular event or passage in the book. Here, our characters can literally underline a phrase like ""relationships"" and then talk about what is happening in their relationship at the moment. 
 One thing I didn't realize until later in the book is that the ship of Theseus is a real thing - it's an ancient Greek philosophical question - if you replace all the parts of something, is it still the same object? This inspires the ship that S is captured on, which sails through the mists of time, always getting fixed when needed. It's a ship that can't die. Or a series of ships :) 
 I found the story of Jen & Eric a lot more compelling than the SOT story. They were real characters that you could relate to. SOT felt like books you read in english class - a bit obtuse - and I still don't understand it all. But don't get me wrong - it's a pretty cool story. I particularly enjoyed the themes - like how it all begins and ends with water, and also how it was a lot about Straka's regret to fulfill his mission instead of living his life with his true love. Kind of like how S was on a mission, but didn't really know why - he just found himself caught up in it.",Wed Mar 26 13:51:30 -0700 2014,Tue Sep 23 01:44:36 -0700 2014,Sun Sep 21 00:00:00 -0700 2014,Sat Jul 26 00:00:00 -0700 2014,7,0
8842281e1d1347389f2ab93d60773d4d,137554,6f74c6ca4ac2be7c71237d4d0fd4623d,0,Sacca and Nate recommend,Thu Mar 20 10:12:34 -0700 2014,Thu Mar 20 10:13:07 -0700 2014,,,4,0
8842281e1d1347389f2ab93d60773d4d,210009,ff905f86a19cd9c26667fa0245bc1ea7,5,"One of the best books on leadership I've read. Many people struggle to articulate what leadership really is. This book put a more fine point on it, suggesting that leadership is creating change. The author likes the word ""adaptive change"". Once a solution to an issue has been accepted and is in motion, it becomes a management issue - a matter of execution - not a leadership issue. Creating change is not easy: 
 An adaptive change that is beneficial to the organization as a whole may clearly and tangibly hurt some of those who had benefited from the world being left behind. 
 An important point the book made was people can generally only stand so much change at a time. So you have to limit the amount of change you are creating at any given point. A leader also helps people get through the change. They have to acknowledge the change and that it will be difficult, and convincingly paint the picture of why it's worth going through. 
 When you lead people through difficult change, you take them on an emotional roller coaster because you are asking them to relinquish something--a belief, a value, a behavior--that they hold dear. People can stand only so much change at any one time. 
 Another good concept was that of finding the ""orienting value"", and finding ways to drive it home and constantly remind people of it. For instance, Roosevelts New Deal or MLK's I Have A Dream speech. Create an image that people can latch onto and keep repeating that everywhere. 
 To sustain momentum through a period of difficult change, you have to find ways to remind people of the orienting value--the positive vision--that makes the current angst worthwhile. 
 Sometimes, conflict has to be worked out among constituents instead of having a solution dictated. I loved the story about Scottie Pippen disobeying Phil Jackson, and then Jackson saying to the team What happened has hurt us. Now you have to work this out. and then leaving the room. Solutions are often achieved when the people with the problem go through the process of creating the solution together. 
 I liked how the book got into the deeper meaning of life in the end. I've always believed that people need purpose in life, and the authors confirmed that, but warned against getting too wedded to one particular purpose. A useful reminder that the person makes the purpose, not the other way around. We can love our jobs, but it's dangerous to let them define us.",Mon Mar 10 00:06:50 -0700 2014,Mon Jul 07 00:49:16 -0700 2014,Mon Jun 30 00:00:00 -0700 2014,Mon Mar 10 00:00:00 -0700 2014,7,1
